"tranportador_atrasou","PALLETS","troca_ordem","troc_h_carga","troc_h_descarga","troc_recurso","recurso_extra","isca","retorno","possui_prioridade","numero_acessos","numero_de_macros","numero_manutencao","ultimo_odometro_dia","GR_JORNADA","CIDADE_OPERACO","OPERACAO","ERAS_DESCRICAO","IDADE_CAVALO","IDADE_CARRETA","MARCA_CAVALO","MARCA_CARRETA","numero_paradas_proibidas","VIAG_VALOR_CARGA","VIAG_PESO_TOTAL","VIAG_DISTANCIA","delta_inicio_cadastro","delta_fim_inicio","numero_paradas.rast","numero_paradas.gris"
"1",28,"0","0","0","0","0","0","0","0",2,16,0,337490,"1","PG","DEDICADO","ALTO",5,2,"DAF","FACCHINI",0,217383.39,31489.64,348.72,20.4172222222222,-20.4727777777778,4,20
"1",28,"0","0","0","0","0","0","0","0",1,14,0,80848,"1","PG","DEDICADO","ALTO",1,5,"DAF","FACCHINI",0,192937.7,31625.36,114.61,1.74555555555556,28.81,3,10
"1",28,"0","0","0","0","0","0","0","0",3,12,2,147587,"1","PG","DEDICADO","ALTO",2,2,"DAF","FACCHINI",0,243702.95,33430.8,114.61,14.6208333333333,31.5244444444444,1,10
"0",28,"0","0","0","0","0","0","0","0",1,18,0,195635,"1","CVL","SPOT","ALTO",2,5,"SCANIA","FACCHINI",0,373340.12,31625.36,575.63,0.540555555555556,27.3927777777778,6,0
"1",28,"0","0","0","0","0","0","0","0",1,11,1,158778,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,98087.08,15911.48,397.73,0.549444444444444,54.1077777777778,2,24
"1",12,"0","0","0","0","0","0","0","1",2,31,0,392549,"1","MAR","CROSS","NV FROTA",5,10,"MERCEDES-BENZ","RANDON",0,89610.6,19206.07,104.23,0.0580555555555556,24.0558333333333,7,6
"1",26,"0","0","0","0","0","0","0","1",4,30,4,458480,"0","MAR","CROSS","NV FROTA",4,12,"MERCEDES-BENZ","RANDON",0,42453,18691.2,166.84,2.68777777777778,30.2186111111111,4,6
"1",22,"0","0","0","0","0","0","0","1",4,20,4,147722,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,36204,19080,166.84,2.73805555555556,30.1280555555556,3,6
"1",26.565,"0","0","0","0","0","0","0","1",2,17,0,498519,"1","CVL","SPOT","NV FROTA",6,6,"DAF","FACCHINI",0,73430.71,27969.33,434.87,0.18,28.8163888888889,6,25
"1",26,"0","0","0","0","0","0","0","1",2,37,0,425139,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,42030.77,34806.2,41.83,0.978888888888889,2.02111111111111,1,10
"1",26,"0","0","0","0","0","0","0","1",1,11,0,101095,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,82649.8,32639.92,551.35,0.413333333333333,69.4383333333333,3,33
"1",26.227,"0","0","0","0","0","0","0","1",1,13,0,368330,"1","CVL","SPOT","NV FROTA",3,4,"SCANIA","FACCHINI",0,76850.8,29712.22,551.24,0.550833333333333,27.7883333333333,3,42
"1",28,"0","0","0","0","0","0","0","0",1,21,1,159893,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,79372.8,30000,25.58,1.87222222222222,6.245,3,1
"1",28,"0","0","0","0","0","0","0","0",1,13,0,275091,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,23173.2,30420,41.83,0.561388888888889,15.2147222222222,3,10
"0",28,"0","0","0","0","0","0","0","1",1,14,0,546063,"1","CVL","SPOT","NV FROTA",5,3,"MERCEDES-BENZ","RANDON",0,112806.24,100,25.58,0.3075,21.3833333333333,1,1
"1",28,"0","0","0","0","0","0","0","1",1,21,1,159893,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,23795.44,29624,41.83,0.281944444444444,16.6675,3,10
"1",28,"0","0","0","0","0","0","0","1",2,37,0,425139,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,96744.46,29827.5,50.41,0.581388888888889,22.3994444444444,1,10
"1",26,"0","0","0","0","0","0","0","1",1,16,1,279892,"1","CVL","SPOT","NV FROTA",2,7,"SCANIA","FACCHINI",0,64790.16,30361.86,50.41,0.528611111111111,27.6197222222222,2,10
"1",28,"0","0","0","0","0","0","0","0",1,15,1,437338,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,49896.32,33670.07,559.64,0.625833333333333,24.1325,2,4
"1",28,"0","0","0","0","0","0","0","0",1,20,0,49942,"1","CVL","SPOT","NV FROTA",0,4,"SCANIA","RANDON",0,69345.22,36092.07,559.64,0.408055555555556,49.9866666666667,4,4
"1",26,"1","0","0","0","0","0","0","1",1,12,0,45152,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,55977.46,36820.65,462.78,0.163888888888889,29.645,3,29
"1",28,"0","0","0","0","0","0","0","1",1,11,0,478147,"1","CVL","SPOT","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,57916.33,32714.26,462.78,0.912777777777778,25.1861111111111,2,29
"1",26,"0","0","0","0","0","0","0","1",1,17,1,359835,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,45125.18,34806.2,462.78,0.6575,30.8138888888889,5,29
"1",26,"0","0","1","0","0","0","0","1",1,13,1,84810,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,53791.33,34916.6,104.01,0.215277777777778,5.04444444444444,1,5
"1",28,"0","0","0","0","0","0","0","1",1,17,2,170476,"1","MAR","CROSS","NV FROTA",1,12,"SCANIA","RANDON",0,47397.42,27278.74,496.93,1.47694444444444,22.7822222222222,5,2
"1",26,"0","0","0","0","0","0","0","1",2,18,0,428388,"1","CTA","CROSS","NV FROTA",5,5,"DAF","FACCHINI",0,42570.44,34806.2,462.78,0.269722222222222,22.5102777777778,6,29
"1",27.944,"0","0","0","0","0","0","0","1",2,13,0,96102,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,54047.62,26582.4,481.12,0.311388888888889,26.0305555555556,3,29
"1",26,"0","0","0","0","0","0","0","1",1,13,0,447073,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,38993.81,34806.2,274.88,0.538888888888889,19.0630555555556,1,15
"1",26,"0","0","0","0","0","0","0","1",2,23,0,391578,"1","MGA","CROSS","NV FROTA",3,6,"SCANIA","FACCHINI",0,45125.18,34806.2,462.78,0.5625,20.4036111111111,5,29
"0",28,"0","0","0","0","0","0","0","1",2,20,0,479478,"1","CVL","SPOT","NV FROTA",5,7,"MERCEDES-BENZ","FACCHINI",0,53566.36,25815.08,481.12,1.20583333333333,-1.34277777777778,3,29
"1",27.361,"0","0","0","0","0","0","0","1",1,14,3,141786,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",1,117201.11,25568.58,604.92,2.98333333333333,37.6569444444444,4,29
"1",27,"0","0","0","0","0","0","0","1",1,13,3,363424,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,72905.88,33004.92,180.78,0.281111111111111,20.1316666666667,4,1
"1",28,"0","0","0","0","0","0","0","1",1,18,0,367835,"1","MGA","CROSS","NV FROTA",3,7,"SCANIA","FACCHINI",0,51011.83,27508,96.57,0.781944444444444,9.55805555555555,4,4
"1",28,"0","0","0","0","0","0","0","1",2,16,1,412099,"1","CVL","SPOT","NV FROTA",4,4,"MERCEDES-BENZ","FACCHINI",0,36521.32,27508,368.6,2.155,22.84,2,18
"1",27.692,"0","0","0","0","0","0","0","1",2,16,0,138499,"1","MAR","SPOT","NV FROTA",1,9,"SCANIA","LIBRELATO",0,92488.67,32771.89,190.88,1.45777777777778,21.7172222222222,3,6
"1",28,"0","0","0","0","0","0","0","1",1,24,0,174012,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,116696.55,32214,205.96,0.763888888888889,6.78416666666667,5,4
"0",28,"0","0","0","0","0","0","0","1",2,31,0,162612,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,84233.25,31426.36,205.96,0.228333333333333,4.95777777777778,4,4
"0",28,"0","0","0","0","0","0","0","1",2,31,0,120682,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,93694.58,30421.83,205.96,0.3675,4.56833333333333,5,4
"1",28,"0","0","0","0","0","0","0","1",3,29,0,154208,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,78727.65,34040.97,205.96,0.346944444444444,6.11694444444444,6,4
"1",28,"0","0","0","0","0","0","0","1",2,32,1,160352,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,106685.32,31254.21,205.96,0.233333333333333,5.72111111111111,8,4
"1",27,"0","0","0","0","0","0","0","1",2,30,2,143847,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,47774.93,34978.5,205.96,0.448055555555556,9.76222222222222,5,4
"1",28,"0","0","1","0","0","0","0","1",2,41,2,156098,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,65449.78,30438.8,206.33,0.573055555555556,4.53277777777778,7,4
"0",27,"0","0","0","0","0","0","0","1",2,29,1,157750,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,83428.66,34966.72,205.96,0.422777777777778,8.94222222222222,4,4
"0",28,"0","1","0","0","0","0","0","1",2,28,0,74199123,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,52980.9,33779.66,175.09,0.432222222222222,8.39055555555556,3,4
"1",28,"0","1","0","0","0","0","0","1",2,19,0,155338,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,79312.63,31072.49,205.96,0.352222222222222,19.2486111111111,1,4
"1",28,"0","1","0","0","0","0","0","1",2,12,2,504426,"1","MAR","CROSS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,110874.38,31731.06,578.63,0.646111111111111,22.6741666666667,2,28
"1",26,"0","0","0","0","0","0","0","0",2,20,0,123236,"1","CTA","CROSS","NV FROTA",2,0,"DAF","FACCHINI",0,38583.08,27392.8,642.76,0.346666666666667,37.4588888888889,5,7
"1",26,"0","1","0","0","0","0","0","1",2,31,0,161346,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,31880.32,29469.6,205.96,1.20861111111111,6.54777777777778,5,4
"1",28,"0","0","0","0","0","0","0","1",1,24,0,174012,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,45793.77,34757.6,175.09,0.331666666666667,15.2783333333333,5,4
"0",28,"0","0","0","0","0","0","0","1",2,41,2,156098,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,38066,6006,209.72,0.498055555555556,4.47138888888889,7,3
"1",28,"0","0","0","0","0","0","0","1",2,31,0,161346,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,75929.92,7005.58,206.25,0.0869444444444444,2.05666666666667,5,4
"1",28,"0","0","0","0","0","0","0","1",1,28,0,145207,"1","BTM","OP MINAS","NV FROTA",2,2,"DAF","FACCHINI",0,76842.22,27500.48,74.03,0.371388888888889,0.441666666666667,5,3
"1",28,"0","0","0","0","0","0","0","1",1,19,0,134243,"1","MAR","CROSS","NV FROTA",2,7,"DAF","FACCHINI",0,90599.18,30788.5,74.03,1.15972222222222,5.6775,4,3
"1",28,"0","0","0","0","0","0","0","1",1,14,0,145322,"1","BTM","OP MINAS","NV FROTA",2,7,"DAF","FACCHINI",0,82021.6,29926.4,319.25,1.59611111111111,30.3380555555556,3,7
"1",28,"0","0","0","0","0","0","0","1",1,17,0,86244,"1","CVL","SPOT","NV FROTA",1,6,"DAF","FACCHINI",0,79430.2,28524.36,58.24,1.14444444444444,22.7488888888889,3,1
"1",28,"0","0","0","0","0","0","0","1",2,21,1,132619,"1","BTM","OP MINAS","NV FROTA",2,6,"DAF","FACCHINI",0,100116.51,29913,319.25,1.62333333333333,24.2038888888889,7,7
"1",28,"0","0","0","0","0","0","0","1",2,15,1,428545,"1","BTM","OP MINAS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,90352.89,30963.6,46.65,1.00027777777778,31.3977777777778,3,1
"1",28,"0","0","0","1","0","0","0","1",3,20,3,2739,"1","BTM","OP MINAS","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,83130.91,31488.9,46.65,1.16222222222222,4.78722222222222,3,1
"1",28,"0","0","0","0","0","0","0","1",3,25,1,32759,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","FACCHINI",0,95129.09,27940.46,74.03,0.948888888888889,23.925,5,3
"1",28,"0","0","0","0","0","0","0","1",1,14,0,138392,"0","CVL","SPOT","NV FROTA",2,5,"DAF","FACCHINI",0,73462.6,31309.94,141.51,1.73944444444444,42.3138888888889,1,3
"1",28,"0","0","0","0","0","0","0","1",2,21,2,156600,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,59405.63,29711.56,319.25,0.189722222222222,25.3541666666667,3,7
"1",28,"0","0","0","0","0","0","0","1",1,18,1,101047,"1","BTM","OP MINAS","NV FROTA",1,5,"DAF","FACCHINI",0,50446.04,32113.52,58.24,1.84722222222222,20.2608333333333,3,1
"1",28,"0","0","0","0","0","0","0","1",1,19,0,134243,"1","MAR","CROSS","NV FROTA",2,7,"DAF","FACCHINI",0,8190,19500,82.84,0.793611111111111,13.6875,4,3
"1",28,"1","0","0","0","0","0","0","0",2,28,0,109363153,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,102527.4,34843.89,267.9,0.121388888888889,4.51527777777778,5,2
"0",28,"0","0","0","0","0","0","0","1",2,37,0,179283,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,90836.45,35056,267.9,0.487777777777778,4.6825,9,2
"1",28,"0","0","0","0","0","0","0","1",1,10,0,312399,"1","MAR","CROSS","NV FROTA",2,3,"SCANIA","FACCHINI",0,185491.94,35666.7,267.9,0.321388888888889,4.14277777777778,1,2
"0",28,"0","0","0","0","0","0","0","1",2,37,0,179283,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,57904.22,37483.6,267.9,0.876666666666667,4.87527777777778,9,2
"0",28,"0","0","0","0","0","0","0","1",2,37,0,179283,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,18162.58,12270.7,267.79,0.696666666666667,5.40944444444444,9,2
"0",28,"0","0","0","0","0","0","0","1",2,28,0,109363153,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,12600,21000,267.79,0.7775,17.9469444444444,5,2
"1",28,"0","0","0","0","0","0","0","0",2,25,0,179278,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,167130.31,22040.8,333.02,0.525,22.76,5,3
"0",28,"0","0","0","0","0","0","0","0",2,32,1,187177,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,57526.16,9247.03,333.02,0.349166666666667,7.81555555555556,9,3
"1",28,"0","0","0","0","0","0","0","0",2,16,2,110127,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,148428.38,33688.26,1052.63,1.2875,49.0061111111111,3,34
"1",28,"1","0","0","1","0","0","0","0",2,11,1,334658,"1","CVL","SPOT","NV FROTA",3,12,"SCANIA","RANDON",0,30206.4,31440,589.79,7.18583333333333,31.1919444444444,2,30
"1",26,"0","0","0","0","0","0","0","1",1,19,0,356079,"1","CVL","SPOT","NV FROTA",3,1,"SCANIA","FACCHINI",0,32723.6,34060,322.53,0.361388888888889,25.7080555555556,3,4
"1",28,"0","0","0","0","0","0","0","1",1,11,1,421576,"1","CVL","SPOT","NV FROTA",5,4,"MERCEDES-BENZ","FACCHINI",0,54104.96,27508,322.53,3.58972222222222,26.5819444444444,2,4
"1",28,"0","0","0","0","0","0","0","1",1,15,1,322534,"1","CVL","SPOT","NV FROTA",3,2,"SCANIA","FACCHINI",0,21282.56,30430.4,322.53,0.565277777777778,20.8894444444444,4,4
"0",28,"0","0","0","0","0","0","0","1",1,14,1,168131,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,21282.56,30430.4,322.53,5.10416666666667,22.1063888888889,4,4
"0",26,"0","0","0","0","0","0","0","1",1,15,0,440479,"1","CVL","SPOT","NV FROTA",4,2,"DAF","FACCHINI",0,32723.6,34060,538.15,0.0813888888888889,16.2716666666667,4,20
"1",28,"0","0","0","0","0","0","0","1",1,16,0,49127,"1","CVL","SPOT","NV FROTA",0,4,"SCANIA","RANDON",0,49943.04,25392,589.79,0.696388888888889,45.8280555555556,2,30
"1",28,"0","0","0","0","0","0","0","1",2,17,1,384897,"1","CVL","SPOT","NV FROTA",3,5,"SCANIA","FACCHINI",0,54104.96,27508,589.79,0.594722222222222,31.5591666666667,2,30
"0",28,"0","0","0","0","0","0","0","1",1,14,0,338942,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,54104.96,27508,589.79,2.88861111111111,48.8213888888889,1,30
"0",28,"0","0","0","0","1","0","0","0",1,14,0,200109,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,285120,25200,611.29,0.908611111111111,47.0405555555556,4,12
"1",26,"1","0","0","0","0","0","0","0",2,18,0,465016,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","NOMA",0,246671.2,25060,509.31,3.40277777777778,35.0238888888889,3,3
"0",28,"1","0","0","0","0","0","0","0",1,14,4,561113,"1","CVL","SPOT","NV FROTA",5,4,"MERCEDES-BENZ","NOMA",0,62863.3,25695.95,512.39,12.1966666666667,30.7966666666667,2,27
"1",28,"0","0","0","0","0","0","0","0",2,13,0,515467,"1","CVL","SPOT","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,62442.6,30660,1406.05,12.0711111111111,35.6027777777778,0,0
"1",28,"0","0","0","0","0","0","0","0",1,8,0,317794,"1","CVL","SPOT","NV FROTA",3,4,"SCANIA","FACCHINI",0,64692.1,31980,1406.05,12.6302777777778,35.2580555555556,2,0
"1",28,"0","0","0","0","0","0","0","0",2,14,0,419187,"1","BTM","OP MINAS","NV FROTA",5,5,"MERCEDES-BENZ","FACCHINI",0,199533.88,13530.82,455.1,5.19388888888889,27.3416666666667,3,6
"1",30,"0","0","0","0","0","0","0","0",1,15,0,124821,"1","MGA","CROSS","NV FROTA",2,0,"DAF","FACCHINI",0,349243.12,33000,542.71,0.155277777777778,34.5205555555556,4,43
"1",28,"0","0","0","0","0","0","0","0",1,10,1,297249,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,63380,29000,300.28,6.62833333333333,39.9080555555556,2,20
"1",28,"0","0","0","0","0","0","0","0",1,21,3,517923,"1","CVL","SPOT","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,120644.72,27928.32,386.7,0.135277777777778,44.0747222222222,7,2
"1",28,"0","1","0","0","0","0","0","0",2,31,0,162612,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,99607.73,27928.32,678.02,14.2247222222222,50.6394444444444,4,9
"1",26,"0","0","0","0","0","0","0","0",1,10,0,305036,"1","MAR","SPOT","NV FROTA",2,2,"VOLKSWAGEN","FACCHINI",0,109537.27,25642.99,373.43,0.715,64.8244444444444,2,7
"1",28,"0","0","0","0","0","0","0","0",1,17,0,320851,"1","PG","DEDICADO","ALTO",4,3,"DAF","FACCHINI",0,243702.95,33430.8,114.61,2.42694444444444,0,6,10
"1",28,"0","0","0","0","0","0","0","0",1,12,0,392504,"1","PG","DEDICADO","ALTO",4,2,"DAF","FACCHINI",0,243702.95,33430.8,114.61,3.11083333333333,23.0355555555556,3,10
"1",28,"0","0","0","0","0","0","0","0",1,14,0,347910,"1","PG","DEDICADO","ALTO",4,4,"DAF","NOMA",0,231988.41,31235.77,348.72,0.658055555555556,49.8411111111111,4,20
"1",28,"0","0","0","0","0","0","0","0",1,19,0,115004,"1","PG","DEDICADO","ALTO",2,5,"DAF","FACCHINI",0,217383.4,31489.64,348.72,1.90694444444444,39.7616666666667,6,20
"1",28,"0","0","0","1","0","1","0","0",1,8,0,150475,"1","PG","DEDICADO","ALTO",2,6,"DAF","FACCHINI",0,217773.16,32480.78,553.02,12.4011111111111,31.4080555555556,1,38
"1",28,"0","0","0","0","0","0","0","0",2,19,0,139251,"1","PG","DEDICADO","ALTO",2,2,"DAF","FACCHINI",0,284316.59,30067.36,348.72,0.618333333333333,9.335,6,20
"1",28,"0","0","0","0","0","1","0","0",1,17,0,363882,"1","PG","DEDICADO","ALTO",5,2,"DAF","FACCHINI",0,209197.28,32553.56,553.02,6.34611111111111,22.4405555555556,5,38
"1",28,"0","0","0","0","0","1","0","0",1,15,0,310626,"1","PG","DEDICADO","ALTO",2,5,"DAF","FACCHINI",0,209197.28,32553.56,553.02,0.736944444444444,46.3441666666667,3,38
"0",28,"0","0","0","0","0","1","0","0",1,18,0,141341,"1","PG","DEDICADO","ALTO",2,6,"DAF","FACCHINI",0,209197.28,32553.56,553.02,0.596111111111111,27.645,3,38
"1",28,"0","0","0","0","0","1","0","0",2,22,3,66297,"1","PG","DEDICADO","ALTO",1,2,"DAF","FACCHINI",0,209197.28,32553.56,553.02,0.783055555555556,25.2630555555556,7,38
"1",28,"0","0","0","0","0","1","0","0",1,18,0,81129,"1","PG","DEDICADO","ALTO",1,5,"DAF","FACCHINI",0,209197.28,32553.56,553.02,12.2775,29.1555555555556,4,38
"0",26.693,"0","0","0","0","0","0","0","1",2,13,0,460184,"1","MAR","CROSS","NV FROTA",6,5,"DAF","FACCHINI",0,95742.07,34861.71,41.83,0.958333333333333,3.27861111111111,1,10
"0",28,"0","0","0","0","0","0","0","1",2,29,0,425267,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,86373.2,34807.28,41.83,0.113333333333333,1.99888888888889,1,10
"1",26,"0","0","0","0","0","0","0","1",2,24,0,275247,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,41077.38,34887.8,41.83,0.0847222222222222,19.3266666666667,1,10
"0",26,"0","0","0","0","0","0","0","1",2,17,0,330018,"1","CVL","SPOT","NV FROTA",3,2,"SCANIA","JOINVILLE",0,45542.35,31468.88,41.83,0.290277777777778,14.5313888888889,0,10
"1",28,"0","0","0","0","0","0","0","0",2,29,0,425267,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,74686.56,30000,25.58,0.275555555555556,4.84194444444444,1,1
"1",28,"0","0","0","0","0","0","0","1",2,19,0,546120,"1","CVL","SPOT","NV FROTA",5,3,"MERCEDES-BENZ","RANDON",0,65775.84,30000,25.58,0.357222222222222,2.92166666666667,2,1
"0",28,"0","0","0","0","0","0","0","1",1,13,0,125142,"1","MGA","CROSS","NV FROTA",2,0,"DAF","FACCHINI",0,42911.68,29624,248.6,5.3125,14.3488888888889,1,13
"1",28,"0","0","0","0","0","0","0","1",2,24,0,275247,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,96983.4,29589.38,50.41,0.733333333333333,5.20472222222222,1,10
"0",28,"0","0","0","0","0","0","0","1",1,23,1,159990,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,69943.96,26459.96,50.41,0.0438888888888889,20.0641666666667,3,10
"0",28,"0","0","0","0","0","0","0","1",2,29,0,425267,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,38337.6,13280,50.41,0.255833333333333,15.3,1,10
"0",28,"0","0","0","0","0","0","0","1",2,13,0,460184,"1","MAR","CROSS","NV FROTA",6,5,"DAF","FACCHINI",0,37693.6,17090.88,50.41,0.584722222222222,17.0163888888889,1,10
"1",28,"0","0","0","0","0","0","0","0",2,33,1,160351,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,54407.07,32934.38,559.64,1.2975,1.58416666666667,7,4
"1",27.178,"0","0","0","0","0","0","0","1",1,10,0,42646,"1","CVL","SPOT","NV FROTA",0,5,"SCANIA","FACCHINI",0,56584.57,33415.22,462.78,0.385,46.6305555555556,2,29
"1",26,"0","0","0","0","0","0","0","1",1,20,2,305651,"1","CVL","SPOT","NV FROTA",3,2,"SCANIA","FACCHINI",0,77274.03,34263.8,104.01,0.7375,6.70777777777778,3,5
"1",27,"0","0","0","0","0","0","0","1",1,14,1,191502,"1","CVL","SPOT","NV FROTA",2,6,"SCANIA","FACCHINI",0,98825.81,33650.64,104.01,0.67,6.12,2,5
"1",28,"0","0","0","0","0","0","0","1",1,20,0,356371,"1","CVL","SPOT","NV FROTA",3,1,"SCANIA","FACCHINI",0,44983.85,29784.56,274.88,0.285277777777778,7.28972222222222,4,15
"1",26,"0","0","0","0","0","0","0","1",1,22,1,416640,"1","CVL","SPOT","NV FROTA",5,6,"DAF","FACCHINI",0,39249.28,34806.2,104.01,0.285833333333333,25.3213888888889,5,5
"1",26,"0","0","0","0","0","0","0","1",2,24,0,365155,"1","CVL","SPOT","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,40782.13,34806.2,274.88,0.140555555555556,25.5375,6,15
"1",26,"0","0","0","0","0","0","0","1",1,22,1,41306,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,41037.6,34806.2,274.88,0.344166666666667,7.37527777777778,4,15
"1",27,"0","0","0","0","0","0","0","1",1,15,5,575786,"1","PG","DEDICADO","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,142594.23,27415.19,481.12,0.603055555555556,-0.708888888888889,4,29
"1",26,"0","0","0","0","0","0","0","1",2,13,1,353109,"1","MGA","CROSS","NV FROTA",3,7,"SCANIA","FACCHINI",0,42570.44,34806.2,104.01,80.7744444444444,0.322222222222222,3,5
"1",28,"0","0","0","0","0","0","0","1",3,39,1,361182,"1","CVL","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,74315.61,33811.9,462.78,7.29888888888889,11.4269444444444,8,29
"1",26,"0","0","0","0","0","0","0","1",1,17,3,228891,"1","CVL","SPOT","NV FROTA",2,1,"SCANIA","FACCHINI",0,38482.86,34806.2,462.78,16.6875,6.03694444444444,6,29
"1",28,"0","0","0","0","0","0","0","1",1,13,1,280509,"1","CVL","SPOT","NV FROTA",2,7,"SCANIA","FACCHINI",0,92454.86,29611.18,462.78,0.262222222222222,22.415,4,29
"1",26,"0","0","0","0","0","0","0","1",1,16,0,234274,"1","CVL","SPOT","NV FROTA",2,2,"SCANIA","FACCHINI",0,55919.99,34536.5,462.78,0.0855555555555556,-0.697222222222222,5,29
"0",28,"0","0","0","0","0","0","0","1",1,20,1,421910,"1","CVL","SPOT","NV FROTA",5,4,"MERCEDES-BENZ","FACCHINI",0,46473.74,30976.88,274.88,0.3425,17.63,4,15
"1",28,"0","0","0","0","1","0","0","0",1,17,2,142054,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,14172,27500,450.8,11.9575,6.97472222222222,3,9
"1",28,"0","0","0","0","0","0","0","0",1,25,1,363839,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,71982.8,15727.2,181.13,1.00472222222222,16.6763888888889,6,2
"0",28,"0","0","0","0","0","0","0","1",3,37,2,296089,"1","MGA","SPOT","NV FROTA",3,6,"SCANIA","FACCHINI",0,70760.55,28022.84,96.57,2.14166666666667,-2.24944444444444,6,4
"1",26,"0","0","0","0","0","0","0","1",2,15,1,322576,"1","CVL","SPOT","NV FROTA",3,2,"SCANIA","FACCHINI",0,29671.19,28407.2,12.73,1.61444444444444,25.6733333333333,3,1
